Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
507417,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-09 14:35:00,3.75,13425.0,United Kingdom
548894,22190,LOCAL CAFE MUG,1,2011-04-04 16:01:00,2.46,,United Kingdom
C495737,ADJUST,Adjustment by john on 26/01/2010 16,-1,2010-01-26 16:23:00,10.5,16154.0,United Kingdom
573373,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-10-30 13:37:00,2.1,14684.0,United Kingdom
580278,21166,COOK WITH WINE METAL SIGN ,3,2011-12-02 13:11:00,2.08,13560.0,United Kingdom
537781,20963,APPLE BATH SPONGE,3,2010-12-08 12:46:00,1.25,17341.0,United Kingdom
543973,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-02-14 15:15:00,1.95,17571.0,United Kingdom
507710,21544,SKULLS  WATER TRANSFER TATTOOS ,10,2010-05-11 11:29:00,0.85,13206.0,United Kingdom
581425,90214N,"LETTER ""N"" BLING KEY RING",1,2011-12-08 15:31:00,0.29,14796.0,United Kingdom
558116,22430,ENAMEL WATERING CAN CREAM,1,2011-06-27 09:11:00,9.96,,United Kingdom
566962,23202,JUMBO BAG VINTAGE LEAF,1,2011-09-15 17:07:00,2.08,16764.0,United Kingdom
541827,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-01-21 17:05:00,2.46,,United Kingdom
562551,85049G,CHOCOLATE BOX RIBBONS ,1,2011-08-05 16:19:00,1.25,17231.0,United Kingdom
577595,21813,GARLAND WITH STARS AND BELLS,1,2011-11-20 16:12:00,4.95,16399.0,United Kingdom
494666,22349,"DOG BOWL , CHASING BALL DESIGN",2,2010-01-17 14:53:00,3.75,13869.0,United Kingdom
530060,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,2010-11-01 11:35:00,0.85,,United Kingdom
577768,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-11-21 15:18:00,3.29,,United Kingdom
576062,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,5,2011-11-13 15:30:00,7.95,12867.0,United Kingdom
524094,22567,20 DOLLY PEGS RETROSPOT,48,2010-09-27 12:06:00,1.06,17677.0,United Kingdom
562717,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-08-08 15:42:00,3.29,,United Kingdom
536401,84991,60 TEATIME FAIRY CAKE CASES,3,2010-12-01 11:21:00,0.55,15862.0,United Kingdom
523328,47567B,TEA TIME KITCHEN APRON,1,2010-09-21 14:26:00,5.95,17865.0,United Kingdom
526428,21498,RED RETROSPOT WRAP ,25,2010-10-11 15:09:00,0.42,,United Kingdom
516932,21811,CHRISTMAS HANGING HEART WITH BELL,24,2010-07-25 13:02:00,1.25,18064.0,United Kingdom
511025,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2010-06-06 09:49:00,3.75,17377.0,United Kingdom
519249,21471,STRAWBERRY RAFFIA FOOD COVER,6,2010-08-15 15:01:00,3.75,,EIRE
506428,21164,HOME SWEET HOME METAL SIGN ,6,2010-04-29 15:27:00,2.95,15180.0,United Kingdom
494786,20774,GREEN FERN NOTEBOOK,1,2010-01-18 13:24:00,1.66,,United Kingdom
520046,22188,BLACK HEART CARD HOLDER,2,2010-08-23 14:38:00,3.95,15005.0,United Kingdom
505463,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-04-22 11:52:00,2.55,15622.0,United Kingdom
560296,22502,PICNIC BASKET WICKER SMALL,1,2011-07-18 10:21:00,10.79,,United Kingdom
514015,22224,WHITE LOVEBIRD LANTERN,6,2010-06-30 10:23:00,2.95,13752.0,United Kingdom
527732,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-10-18 15:45:00,2.55,15777.0,United Kingdom
566053,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-09-08 14:57:00,0.85,14410.0,United Kingdom
557267,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-06-19 11:23:00,1.25,16805.0,United Kingdom
492635,79072,TEATIME CAKE TIN WITH HANDLE,6,2009-12-17 16:18:00,9.95,17526.0,United Kingdom
559464,79163,BLACK CHAMPAGNE GLASS,48,2011-07-08 13:26:00,0.39,15157.0,United Kingdom
500385,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-03-08 10:49:00,2.55,14290.0,United Kingdom
499073,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2010-02-24 15:23:00,1.66,,United Kingdom
543812,22914,BLUE COAT RACK PARIS FASHION,1,2011-02-13 14:40:00,4.95,17472.0,United Kingdom
569469,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-10-04 12:22:00,2.95,16360.0,United Kingdom
567092,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-16 12:48:00,3.75,13196.0,United Kingdom
515338,20676,RED SPOTTY BOWL,8,2010-07-11 15:53:00,1.25,15544.0,United Kingdom
533474,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2010-11-17 12:49:00,0.55,12838.0,United Kingdom
510195,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2010-05-27 19:53:00,0.42,13230.0,United Kingdom
563076,22951,60 CAKE CASES DOLLY GIRL DESIGN,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands
546891,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,2011-03-17 18:18:00,1.63,,United Kingdom
499641,21624,VINTAGE UNION JACK DOORSTOP,1,2010-03-01 14:01:00,5.95,17841.0,United Kingdom
559055,84748,FOLK FELT HANGING MULTICOL GARLAND,2,2011-07-05 17:09:00,2.46,,United Kingdom
540154,22378,WALL TIDY RETROSPOT ,5,2011-01-05 11:30:00,1.66,,United Kingdom
546008,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-03-08 15:43:00,4.13,,United Kingdom
535961,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-11-29 12:36:00,1.95,18034.0,United Kingdom
521441,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-09-06 11:28:00,0.29,15543.0,United Kingdom
547909,85186C,BUNNY EGG GARLAND,16,2011-03-28 12:22:00,0.42,15033.0,United Kingdom
567665,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-09-21 15:22:00,1.63,,United Kingdom
555492,21790,VINTAGE SNAP CARDS,12,2011-06-03 14:24:00,0.85,16967.0,United Kingdom
525484,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-10-05 15:52:00,3.25,14350.0,United Kingdom
502828,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2010-03-28 12:18:00,4.65,16727.0,United Kingdom
C509015,21937,STRAWBERRY   PICNIC BAG,-3,2010-05-19 13:36:00,2.95,14598.0,United Kingdom
516168,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-07-18 13:22:00,2.1,15547.0,United Kingdom
525837,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010-10-07 12:23:00,2.1,17841.0,United Kingdom
568154,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-09-25 12:06:00,2.1,13787.0,United Kingdom
527520,79071B,ENGLISH ROSE METAL WASTE BIN,1,2010-10-18 13:18:00,5.91,,United Kingdom
519180,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-08-13 14:46:00,5.91,,United Kingdom
543997,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-02-15 10:49:00,0.85,17348.0,United Kingdom
514926,21714,CITRONELLA CANDLE GARDEN POT,3,2010-07-07 11:20:00,2.51,,United Kingdom
568394,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-09-27 10:20:00,12.75,13314.0,United Kingdom
525941,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2010-10-07 17:26:00,0.85,14358.0,United Kingdom
496201,90120B,BLUE MURANO TWIST BRACELET,1,2010-01-29 12:35:00,2.5,15898.0,United Kingdom
512437,35809A,ENAMEL PINK TEA CONTAINER,1,2010-06-15 16:17:00,4.21,,United Kingdom
579297,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-11-29 11:23:00,4.13,,United Kingdom
501297,21425,SKULLS STORAGE BOX LARGE,1,2010-03-15 16:05:00,2.95,14606.0,United Kingdom
536876,85017B,ENVELOPE 50 BLOSSOM IMAGES,6,2010-12-03 11:36:00,0.85,,United Kingdom
579167,23426,METAL SIGN DROP YOUR PANTS,2,2011-11-28 14:06:00,2.89,16800.0,United Kingdom
489522,21829,DINOSAUR KEYRINGS ASSORTED,36,2009-12-01 11:45:00,0.21,15998.0,United Kingdom
529597,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2010-10-29 08:48:00,2.95,17675.0,United Kingdom
493993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-01-10 12:47:00,2.55,13089.0,United Kingdom
566616,21992,VINTAGE PAISLEY STATIONERY SET,12,2011-09-14 08:35:00,1.25,12895.0,United Kingdom
562955,22692,DOORMAT WELCOME TO OUR HOME,2,2011-08-11 10:14:00,16.63,,United Kingdom
570695,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-10-12 08:56:00,1.65,17489.0,United Kingdom
564197,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-23 17:13:00,12.75,13425.0,United Kingdom
506123,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-04-27 14:12:00,0.55,16197.0,United Kingdom
518751,21790,VINTAGE SNAP CARDS,12,2010-08-11 12:28:00,0.85,18145.0,United Kingdom
525042,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2010-10-03 13:09:00,2.55,14008.0,United Kingdom
517558,22694,WICKER STAR ,6,2010-07-29 19:56:00,2.1,17921.0,United Kingdom
505056,22296,HEART IVORY TRELLIS LARGE,24,2010-04-19 14:59:00,1.65,14667.0,United Kingdom
494495,22367,CHILDS APRON SPACEBOY DESIGN,1,2010-01-14 17:43:00,4.21,,United Kingdom
514221,21240,BLUE  SPOTTY CUP,24,2010-07-01 09:56:00,0.85,12653.0,Israel
567475,22082,RIBBON REEL STRIPES DESIGN ,1,2011-09-20 13:11:00,1.65,16360.0,United Kingdom
509974,22384,LUNCH BAG PINK RETROSPOT,10,2010-05-26 13:38:00,1.65,14938.0,Channel Islands
552353,21498,RED RETROSPOT WRAP ,25,2011-05-09 12:14:00,0.42,17612.0,United Kingdom
561025,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-07-24 10:37:00,2.95,16241.0,United Kingdom
504694,21826,EIGHT PIECE DINOSAUR SET,24,2010-04-15 17:00:00,1.25,13414.0,United Kingdom
503987,84991,60 TEATIME FAIRY CAKE CASES,24,2010-04-09 10:17:00,0.55,14961.0,United Kingdom
531842,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2010-11-10 09:19:00,1.95,17082.0,United Kingdom
553014,22994,TRAVEL CARD WALLET RETROSPOT,5,2011-05-12 18:49:00,0.42,13451.0,United Kingdom
509739,22560,TRADITIONAL MODELLING CLAY,24,2010-05-25 12:46:00,1.25,13266.0,United Kingdom
513559,22273,FELTCRAFT DOLL MOLLY,1,2010-06-25 13:35:00,2.95,17804.0,United Kingdom
568883,23425,STORAGE TIN HOME SWEET HOME,12,2011-09-29 12:43:00,2.49,18198.0,United Kingdom
517636,22073,RED RETROSPOT STORAGE JAR,2,2010-07-30 12:47:00,7.62,,United Kingdom
510145,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-05-27 12:36:00,2.95,15218.0,United Kingdom
568065,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-09-23 13:44:00,1.95,16240.0,United Kingdom
C509449,22607,WOODEN ROUNDERS GARDEN SET ,-1,2010-05-24 09:19:00,8.5,,United Kingdom
562592,23545,WRAP RED DOILEY,25,2011-08-07 15:43:00,0.42,13418.0,United Kingdom
571911,23201,JUMBO BAG ALPHABET,10,2011-10-19 15:15:00,2.08,17562.0,United Kingdom
511269,90199D,5 STRAND GLASS NECKLACE AMBER,1,2010-06-07 13:02:00,6.35,16984.0,United Kingdom
491653,85049A,TRADITIONAL CHRISTMAS RIBBONS,6,2009-12-13 10:50:00,1.25,18077.0,United Kingdom
576339,22077,6 RIBBONS RUSTIC CHARM,7,2011-11-14 15:27:00,3.29,14096.0,United Kingdom
537692,22900, SET 2 TEA TOWELS I LOVE LONDON ,4,2010-12-08 10:40:00,2.95,14796.0,United Kingdom
495343,21947,SET OF 6 HEART CHOPSTICKS,1,2010-01-22 18:05:00,2.51,,United Kingdom
491155,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,1,2009-12-10 09:49:00,1.52,,United Kingdom
555851,47559B,TEA TIME OVEN GLOVE,4,2011-06-07 13:37:00,1.25,13050.0,United Kingdom
534800,22865,HAND WARMER OWL DESIGN,1,2010-11-24 12:04:00,2.1,17019.0,United Kingdom
567462,22383,LUNCH BAG SUKI DESIGN ,1,2011-09-20 12:35:00,1.65,14446.0,United Kingdom
497378,21557,SET OF 6 FUNKY BEAKERS,24,2010-02-09 11:39:00,2.95,13089.0,United Kingdom
498163,22379,RECYCLING BAG RETROSPOT ,50,2010-02-17 12:12:00,1.85,17511.0,United Kingdom
501926,21872,GLAMOROUS  MUG,12,2010-03-22 10:43:00,1.25,14175.0,United Kingdom
532964,21622,VINTAGE UNION JACK CUSHION COVER,3,2010-11-15 12:43:00,4.95,15493.0,United Kingdom
535662,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2010-11-28 11:37:00,2.1,16782.0,United Kingdom
576667,23212,HEART WREATH DECORATION WITH BELL,12,2011-11-16 11:48:00,1.25,12963.0,United Kingdom
536544,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2010-12-01 14:32:00,8.47,,United Kingdom
498569,22080,RIBBON REEL SPOTS DESIGN ,10,2010-02-21 12:50:00,1.65,14911.0,EIRE
577502,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-11-20 12:34:00,1.25,12598.0,France
499497,15056BL,EDWARDIAN PARASOL BLACK,1,2010-02-28 14:24:00,5.95,14396.0,United Kingdom
511097,21361,LOVE LARGE WOOD LETTERS ,1,2010-06-06 15:53:00,12.75,16255.0,United Kingdom
580399,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-12-04 11:45:00,4.25,13471.0,United Kingdom
573116,22792,FLUTED ANTIQUE CANDLE HOLDER,8,2011-10-27 15:49:00,0.85,14525.0,United Kingdom
552539,21175,GIN + TONIC DIET METAL SIGN,12,2011-05-10 10:17:00,2.55,,EIRE
540551,84913B,MINT GREEN ROSE TOWEL,3,2011-01-10 09:43:00,3.36,,United Kingdom
494017,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2010-01-11 09:37:00,4.3,,United Kingdom
529589,21412,VINTAGE GOLD TINSEL REEL,6,2010-10-28 19:59:00,0.42,17323.0,United Kingdom
534686,22570,FELTCRAFT CUSHION RABBIT,4,2010-11-23 15:05:00,3.75,13181.0,United Kingdom
490609,21479,WHITE SKULL HOT WATER BOTTLE ,3,2009-12-07 11:39:00,3.75,14037.0,United Kingdom
C511965,15036,ASSORTED COLOURS SILK FAN,-12,2010-06-11 13:34:00,0.75,14727.0,United Kingdom
568393,22082,RIBBON REEL STRIPES DESIGN ,10,2011-09-27 10:12:00,1.65,15754.0,United Kingdom
564837,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2011-08-30 12:40:00,1.63,,United Kingdom
522723,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-09-16 12:27:00,1.25,14701.0,United Kingdom
500860,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-03-10 12:39:00,1.45,17880.0,United Kingdom
571713,22870,NUMBER TILE COTTAGE GARDEN 2,1,2011-10-18 16:58:00,4.13,,United Kingdom
529133,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,2010-10-26 14:47:00,2.51,,United Kingdom
531036,90094,NECKLACE+BRACELET SET FRUIT SALAD ,2,2010-11-05 11:58:00,2.51,,United Kingdom
503062,22286,"DECORATION , WOBBLY RABBIT , METAL ",3,2010-03-29 16:48:00,1.65,14606.0,United Kingdom
533740,47593B,SCOTTIE DOGS BABY BIB,3,2010-11-18 14:07:00,0.85,,United Kingdom
516105,21704,BAG 250g SWIRLY MARBLES,12,2010-07-16 12:30:00,0.85,16170.0,United Kingdom
519249,22568,FELTCRAFT CUSHION OWL,12,2010-08-15 15:01:00,3.75,,EIRE
496487,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1,2010-02-01 17:13:00,5.06,,United Kingdom
534319,90201C,RED ENAMEL FLOWER RING,1,2010-11-22 11:37:00,2.96,,United Kingdom
514064,84247G,"DECOUPAGE,GREETING CARD,",24,2010-06-30 11:57:00,0.42,14398.0,United Kingdom
548459,22595,GINGHAM HEART DECORATION,12,2011-03-31 11:57:00,0.85,14890.0,United Kingdom
516192,22384,LUNCH BAG PINK RETROSPOT,10,2010-07-19 09:46:00,1.65,15078.0,United Kingdom
558896,20726,LUNCH BAG WOODLAND,1,2011-07-04 15:55:00,1.65,,United Kingdom
538128,21357,,46,2010-12-09 15:54:00,0.0,,United Kingdom
498434,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2010-02-18 18:20:00,1.69,13952.0,United Kingdom
546017,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-03-08 17:23:00,0.42,14507.0,United Kingdom
492016,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2009-12-15 12:03:00,2.95,17233.0,United Kingdom
495343,22196,SMALL HEART MEASURING SPOONS,2,2010-01-22 18:05:00,1.66,,United Kingdom
578519,21930,JUMBO STORAGE BAG SKULLS,2,2011-11-24 13:56:00,2.08,14591.0,United Kingdom
531489,21314,SMALL GLASS HEART TRINKET POT,4,2010-11-08 15:02:00,4.21,,United Kingdom
496292,21471,STRAWBERRY RAFFIA FOOD COVER,1,2010-01-31 10:08:00,3.75,13259.0,United Kingdom
511762,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-06-10 11:37:00,1.65,17204.0,United Kingdom
555835,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-07 12:34:00,2.55,14525.0,United Kingdom
565128,22668,PINK BABY BUNTING,50,2011-09-01 12:34:00,2.55,15189.0,United Kingdom
491659,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,6,2009-12-13 11:11:00,2.55,13317.0,United Kingdom
568721,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-09-28 16:24:00,2.46,,United Kingdom
500658,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-03-09 11:22:00,1.25,12748.0,United Kingdom
565541,21967,PACK OF 12 SKULL TISSUES,12,2011-09-05 12:00:00,0.39,14159.0,United Kingdom
C504322,22172,METAL SHELF WITH RAIL ,-1,2010-04-12 14:56:00,8.5,13564.0,United Kingdom
549387,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-08 11:33:00,1.65,13178.0,United Kingdom
496018,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2010-01-28 13:27:00,1.65,,United Kingdom
541810,21832,CHOCOLATE CALCULATOR,2,2011-01-21 15:00:00,3.29,,United Kingdom
553141,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-05-13 13:01:00,1.25,15907.0,United Kingdom
547398,85099C,JUMBO  BAG BAROQUE BLACK WHITE,8,2011-03-22 16:55:00,4.13,,United Kingdom
493264,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1,2009-12-22 15:04:00,5.17,,United Kingdom
493872,22294,HEART FILIGREE DOVE  SMALL,24,2010-01-07 18:33:00,1.25,16296.0,United Kingdom
541266,21754,HOME BUILDING BLOCK WORD,1,2011-01-16 16:25:00,5.95,15673.0,United Kingdom
539728,21781,MA CAMPAGNE CUTLERY BOX,8,2010-12-21 14:26:00,12.75,16270.0,United Kingdom
563572,22564,ALPHABET STENCIL CRAFT,3,2011-08-17 15:00:00,1.25,16734.0,United Kingdom
549989,22842,BISCUIT TIN VINTAGE RED,2,2011-04-13 16:58:00,6.75,13221.0,United Kingdom
C579739,22567,20 DOLLY PEGS RETROSPOT,-1,2011-11-30 14:28:00,1.45,16956.0,United Kingdom
557212,22988,SOLDIERS EGG CUP ,576,2011-06-17 12:06:00,1.06,12901.0,United Kingdom
557745,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2011-06-22 12:16:00,2.55,15750.0,United Kingdom
527789,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2010-10-19 11:10:00,5.91,,United Kingdom
530818,22384,LUNCH BAG PINK POLKADOT,3,2010-11-04 13:14:00,1.65,13772.0,United Kingdom
551997,22274,FELTCRAFT DOLL EMILY,1,2011-05-05 15:47:00,5.79,,United Kingdom
515506,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-07-13 11:26:00,1.95,15039.0,United Kingdom
559036,23206,LUNCH BAG APPLE DESIGN,10,2011-07-05 15:14:00,1.65,12637.0,France
540995,21043,APRON MODERN VINTAGE COTTON,1,2011-01-13 09:30:00,4.13,,United Kingdom
522047,21166,COOK WITH WINE METAL SIGN ,12,2010-09-10 14:04:00,1.95,14431.0,United Kingdom
C524178,M,Manual,-1,2010-09-27 16:37:00,159.54,,United Kingdom
553134,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-05-13 12:50:00,2.08,15382.0,United Kingdom
504323,21529,RED RETROSPOT TOASTRACK,1,2010-04-12 15:01:00,3.45,15917.0,United Kingdom
505024,82582,AREA PATROLLED METAL SIGN,1,2010-04-19 14:21:00,2.1,15005.0,United Kingdom
526042,21982,PACK OF 12 SUKI TISSUES ,24,2010-10-08 11:49:00,0.29,17864.0,United Kingdom
541695,90115,SUMMER BUTTERFLIES BAG CHARM,1,2011-01-20 18:01:00,2.46,,United Kingdom
512764,22427,ENAMEL FLOWER JUG CREAM,3,2010-06-17 16:16:00,5.95,15484.0,United Kingdom
561542,22150,3 STRIPEY MICE FELTCRAFT,6,2011-07-28 10:09:00,1.95,15105.0,United Kingdom
559549,21465,PINK FLOWER CROCHET FOOD COVER,1,2011-07-10 15:25:00,3.75,13230.0,United Kingdom
494440,22189,CREAM HEART CARD HOLDER,8,2010-01-14 12:46:00,3.39,17850.0,United Kingdom
495393,21875,KINGS CHOICE MUG,6,2010-01-24 15:42:00,1.25,15483.0,United Kingdom
530653,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-11-04 09:40:00,4.21,,United Kingdom
490024,20961,STRAWBERRY BATH SPONGE ,1,2009-12-03 12:40:00,1.25,14606.0,United Kingdom
559698,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,3,2011-07-11 17:07:00,1.25,17589.0,United Kingdom
556487,21714,CITRONELLA CANDLE GARDEN POT,2,2011-06-12 13:51:00,1.25,17289.0,United Kingdom
562453,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-08-05 10:31:00,0.42,18097.0,United Kingdom
497258,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2010-02-08 12:52:00,4.25,13834.0,United Kingdom
525913,22271,FELTCRAFT DOLL ROSIE,12,2010-10-07 16:14:00,2.95,16455.0,United Kingdom
573122,23322,LARGE WHITE HEART OF WICKER,2,2011-10-27 16:23:00,2.95,14357.0,United Kingdom
548353,22679,FRENCH BLUE METAL DOOR SIGN 4,15,2011-03-30 15:05:00,1.25,15980.0,United Kingdom
530422,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2010-11-03 09:36:00,4.21,,United Kingdom
544323,17096,ASSORTED LAQUERED INCENSE HOLDERS,1,2011-02-17 15:51:00,0.42,,United Kingdom
538157,22766,PHOTO FRAME CORNICE,4,2010-12-09 16:57:00,2.95,17576.0,United Kingdom
568411,21876,POTTERING MUG,1,2011-09-27 10:52:00,3.29,,United Kingdom
512765,21754,HOME BUILDING BLOCK WORD,3,2010-06-17 16:20:00,5.95,15718.0,United Kingdom
500336,22258,FELT FARM ANIMAL RABBIT,2,2010-03-07 13:48:00,1.25,17589.0,United Kingdom
526870,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-10-13 13:41:00,1.45,14498.0,United Kingdom
539089,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2010-12-16 09:46:00,0.65,15246.0,United Kingdom
493074,21165,BEWARE OF THE CAT METAL SIGN ,1,2009-12-22 09:45:00,4.3,,United Kingdom
576224,22065,CHRISTMAS PUDDING TRINKET POT ,48,2011-11-14 13:08:00,0.39,15458.0,United Kingdom
560434,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-07-18 15:56:00,4.13,,United Kingdom
554158,37327,ASSTD MULTICOLOUR CIRCLES MUG,18,2011-05-23 11:44:00,0.39,15563.0,United Kingdom
503956,21914,BLUE HARMONICA IN BOX ,2,2010-04-08 16:45:00,1.25,13443.0,United Kingdom
576089,21888,BINGO SET,4,2011-11-14 08:56:00,3.75,17663.0,United Kingdom
544597,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-02-21 17:42:00,1.49,16014.0,United Kingdom
558564,21749,LARGE RED RETROSPOT WINDMILL,10,2011-06-30 13:45:00,2.1,14057.0,United Kingdom
510637,84836,ZINC METAL HEART DECORATION,1,2010-06-02 11:54:00,2.51,,United Kingdom
500381,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2010-03-08 10:19:00,12.75,13148.0,United Kingdom
494480,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2010-01-14 16:16:00,0.85,15768.0,United Kingdom
521984,21137,BLACK RECORD COVER FRAME,12,2010-09-10 10:26:00,3.75,14708.0,United Kingdom
565751,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-06 12:56:00,2.08,16393.0,United Kingdom
540468,47594B,SCOTTIES DESIGN WASHBAG,2,2011-01-07 13:55:00,1.66,,United Kingdom
555653,82582,AREA PATROLLED METAL SIGN,5,2011-06-06 14:12:00,2.1,17673.0,United Kingdom
518512,22156,HEART DECORATION WITH PEARLS ,5,2010-08-09 15:03:00,0.85,17790.0,United Kingdom
496173,21169,YOU'RE CONFUSING ME METAL SIGN ,6,2010-01-29 11:59:00,1.69,14796.0,United Kingdom
554151,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-05-23 11:07:00,0.42,14049.0,United Kingdom
547327,POST,POSTAGE,3,2011-03-22 11:28:00,18.0,12681.0,France
547033,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,5,2011-03-20 10:28:00,0.85,15898.0,United Kingdom
501767,90148,LONG SILVER NECKLACE PASTEL FLOWER,2,2010-03-19 11:39:00,12.75,16335.0,United Kingdom
537041,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2010-12-05 10:36:00,4.95,16033.0,United Kingdom
495406,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2010-01-25 09:54:00,1.28,,United Kingdom
537638,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-12-07 15:28:00,3.36,,United Kingdom
572675,21944,KITTENS DESIGN FLANNEL,3,2011-10-25 13:20:00,0.85,17917.0,United Kingdom
552820,22711,WRAP CIRCUS PARADE,25,2011-05-11 12:53:00,0.42,16644.0,United Kingdom
538662,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2010-12-13 15:44:00,0.85,15159.0,United Kingdom
558066,21688,SILVER PLATE CANDLE BOWL SMALL,1,2011-06-24 15:45:00,5.79,,United Kingdom
531358,21833,CAMOUFLAGE LED TORCH,48,2010-11-07 14:12:00,1.69,14911.0,EIRE
572442,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-10-24 12:09:00,3.75,12546.0,Spain
563937,20977,36 PENCILS TUBE WOODLAND,16,2011-08-22 09:10:00,1.25,18204.0,United Kingdom
